# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
09/02/2025 00:00:00,Class A,220278000,57.825462,9.718362,Engaged in fishing,0.0,2.6,265.6,262,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,220278000,57.825462,9.718362,Engaged in fishing,0.0,2.6,265.6,262,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219028116,54.468653,10.278815,Under way using engine,-2.9,19.2,36.7,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219837000,57.123222,8.601190,Engaged in fishing,0.0,0.0,315.1,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,245875000,54.596985,11.240172,Under way using engine,,7.7,285.0,280,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,245875000,54.596985,11.240172,Under way using engine,,7.7,285.0,280,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,305715000,56.174667,16.899833,Under way using engine,0.0,12.0,21.5,24,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,246443000,56.567158,12.260278,Under way using engine,0.0,9.1,346.2,345,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,246443000,56.567158,12.260278,Under way using engine,0.0,9.1,346.2,345,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219794000,91.000000,0.000000,Unknown value,,,,,7401277,OWAT2,NADIR,Towing,,8,26,GPS,3.4,HALLE SWEDEN,10/02/2025 18:00:00,AIS,6,20,1,7
09/02/2025 00:00:00,Class A,219016906,55.093052,10.241510,Under way using engine,0.0,0.0,334.9,46,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219016906,55.093052,10.241510,Under way using engine,0.0,0.0,334.9,46,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class B,219034145,55.188823,14.702640,Unknown value,,0.0,248.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219016906,55.093052,10.241510,Under way using engine,0.0,0.0,334.9,46,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219029233,55.461535,8.441910,Unknown value,0.0,0.0,0.6,6,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219029233,55.461535,8.441910,Unknown value,0.0,0.0,0.6,6,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,244251000,55.160673,14.589633,Under way using engine,0.0,7.8,10.0,10,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219000575,55.678993,12.593295,Under way using engine,,0.0,145.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219000575,55.678993,12.593295,Under way using engine,,0.0,145.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,232031538,57.243883,11.821268,Under way using engine,0.0,11.6,136.4,138,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,232031538,57.243883,11.821268,Under way using engine,0.0,11.6,136.4,138,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,244251000,55.160673,14.589633,Under way using engine,0.0,7.8,10.0,10,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219959000,57.426472,8.046495,Engaged in fishing,,0.9,166.2,307,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,314472000,91.000000,0.000000,Unknown value,,,,,9156199,8PAQ8,WILSON ONEGA,Cargo,No additional information,11,82,GPS,5.0,PLSZZ > NOMQN,12/02/2025 18:00:00,AIS,71,11,4,7
09/02/2025 00:00:00,Class A,314472000,91.000000,0.000000,Unknown value,,,,,9156199,8PAQ8,WILSON ONEGA,Cargo,No additional information,11,82,GPS,5.0,PLSZZ > NOMQN,12/02/2025 18:00:00,AIS,71,11,4,7
09/02/2025 00:00:00,Class A,219007414,55.300332,10.806538,Restricted maneuverability,,0.0,249.9,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219786000,55.804967,4.563950,Under way using engine,0.0,0.5,104.6,90,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219438000,56.482267,4.910522,Reserved for future amendment [HSC],,0.0,333.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,241489000,55.687167,12.634897,Moored,0.0,0.1,346.7,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219007414,55.300332,10.806538,Restricted maneuverability,,0.0,249.9,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219007027,57.715918,10.585982,Engaged in fishing,0.2,0.0,294.8,54,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,219007414,55.300332,10.806538,Restricted maneuverability,,0.0,249.9,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,210353000,54.152377,9.370950,Under way using engine,0.0,6.9,57.4,61,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,AtoN,992111925,55.008567,13.228567,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARM NE,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
09/02/2025 00:00:00,Class A,265518160,56.044795,12.687917,Under way using engine,-1.1,0.0,94.0,65,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,265518160,56.044795,12.687917,Under way using engine,-1.1,0.0,94.0,65,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,265522240,57.699470,11.667005,Under way using engine,0.0,0.0,247.0,245,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:00,Class A,266052000,55.556025,14.358185,Unknown value,0.0,0.0,317.6,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,220092000,91.000000,0.000000,Unknown value,,,,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5,20,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20,,,5
09/02/2025 00:00:01,Class A,245816000,56.861803,12.082412,Under way using engine,0.0,17.3,162.7,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,245816000,56.861803,12.082412,Under way using engine,0.0,17.3,162.7,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2655185,56.226933,14.775303,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,245816000,56.861803,12.082412,Under way using engine,0.0,17.3,162.7,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,245816000,56.861803,12.082412,Under way using engine,0.0,17.3,162.7,163,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,211410690,57.718668,10.597112,Under way using engine,0.0,0.0,22.0,320,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,352004770,55.347853,12.637352,Under way using engine,0.0,13.0,188.2,188,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,352004770,55.347853,12.637352,Under way using engine,0.0,13.0,188.2,188,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219003966,55.675813,11.101967,Under way using engine,0.0,0.0,16.4,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,257339000,56.407243,7.980400,Restricted maneuverability,,0.0,61.9,100,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,423519100,91.000000,0.000000,Unknown value,,,,,9779941,4JUB,SHUSHA,Tanker,,44,250,GPS,8.5,BALTIC S. FOR ORDERS,11/02/2025 21:00:00,AIS,204,46,25,19
09/02/2025 00:00:01,Class A,257339000,56.407243,7.980400,Restricted maneuverability,,0.0,61.9,100,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219429000,57.592522,9.956963,Engaged in fishing,0.0,0.0,0.0,10,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219429000,57.592522,9.956963,Engaged in fishing,0.0,0.0,0.0,10,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,231872000,57.434927,10.552878,Engaged in fishing,0.0,0.0,38.8,328,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219003103,55.449517,10.664437,Unknown value,,0.0,316.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219005969,56.126462,12.309352,Engaged in fishing,0.0,0.0,313.6,166,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219003103,55.449517,10.664437,Unknown value,,0.0,316.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219017733,57.732737,10.795355,Under way using engine,0.0,5.6,341.0,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265797830,56.148205,10.224275,Under way using engine,0.0,0.0,299.9,33,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265797830,56.148205,10.224275,Under way using engine,0.0,0.0,299.9,33,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219013178,58.048115,9.944738,Engaged in fishing,0.0,2.8,232.5,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219429000,57.592522,9.956963,Engaged in fishing,0.0,0.0,0.0,10,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,257799000,57.125078,8.601073,Restricted maneuverability,0.2,0.0,333.1,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,257799000,57.125078,8.601073,Restricted maneuverability,0.2,0.0,333.1,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219013178,58.048115,9.944738,Engaged in fishing,0.0,2.8,232.5,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,2190045,55.471825,8.423367,Unknown value,,0.0,119.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,2190045,55.471825,8.423367,Unknown value,,0.0,119.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2655125,56.174227,15.601643,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190047,55.697250,12.613717,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,2190045,55.471825,8.423367,Unknown value,,0.0,119.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,246602000,56.051395,12.661740,Under way using engine,,12.4,343.3,341,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219825000,57.439467,9.095483,Under way using engine,0.0,17.8,244.6,243,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,246602000,56.051395,12.661740,Under way using engine,,12.4,343.3,341,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219825000,57.439467,9.095483,Under way using engine,0.0,17.8,244.6,243,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265527470,56.199197,12.546018,Under way using engine,0.0,0.0,329.5,208,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265527470,56.199197,12.546018,Under way using engine,0.0,0.0,329.5,208,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,261003012,56.613382,7.717142,Engaged in fishing,0.0,2.2,110.5,105,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219022580,55.468858,8.432862,Moored,0.0,0.0,53.3,323,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190047,55.697250,12.613717,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219022580,55.468858,8.432862,Moored,0.0,0.0,53.3,323,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219021266,55.964013,11.845372,Under way using engine,0.0,0.0,236.1,284,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219024281,55.093375,10.235655,Under way using engine,,0.0,24.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class B,219027906,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,JOHANNE BACH,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219024281,55.093375,10.235655,Under way using engine,,0.0,24.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219024281,55.093375,10.235655,Under way using engine,,0.0,24.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265411000,91.000000,0.000000,Unknown value,,,,,9087350,SEBR,SCA OBBOLA,Cargo,,24,170,Combined GPS/GLONASS,6.8,KIEL,09/02/2025 08:30:00,AIS,124,46,19,5
09/02/2025 00:00:01,Class A,257101030,57.715500,10.581970,Under way using engine,,0.0,113.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,244870327,55.502458,15.812182,Under way using engine,,11.6,264.1,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219024176,55.592857,12.680170,Under way using engine,0.0,0.0,234.1,221,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,211226940,54.373603,10.983108,Under way using engine,0.0,0.0,229.9,121,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,244870327,55.502458,15.812182,Under way using engine,,11.6,264.1,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265511440,57.109753,12.245053,Moored,,0.0,335.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class B,219032297,54.790747,11.469042,Unknown value,,0.2,257.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219355000,57.597433,11.690167,Under way using engine,0.0,0.1,357.0,46,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class B,219032297,54.790747,11.469042,Unknown value,,0.2,257.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265608060,56.662597,12.857132,Under way using engine,0.0,0.0,21.0,23,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,AtoN,992111761,54.820998,13.899372,Unknown value,,,,,Unknown,Unknown,BE OSS WINDFARM,Undefined,,40,50,Surveyed,,Unknown,,AIS,25,25,20,20
09/02/2025 00:00:01,Class A,215868000,55.077532,10.990472,Constrained by her draught,0.0,12.6,357.5,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,215868000,55.077532,10.990472,Constrained by her draught,0.0,12.6,357.5,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,215868000,55.077532,10.990472,Constrained by her draught,0.0,12.6,357.5,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,215868000,55.077532,10.990472,Constrained by her draught,0.0,12.6,357.5,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2655130,55.668072,14.158132,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,538007403,57.762143,9.561352,Under way using engine,0.0,12.0,63.0,64,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219030200,57.120820,8.600095,Under way using engine,0.0,0.0,327.7,145,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,538007403,57.762143,9.561352,Under way using engine,0.0,12.0,63.0,64,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,230617000,55.239285,14.427448,Under way using engine,-0.2,16.6,38.0,38,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,230617000,55.239285,14.427448,Under way using engine,-0.2,16.6,38.0,38,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219034015,56.001302,8.131068,Unknown value,171.6,0.0,11.8,303,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,212360000,56.008570,12.709587,Moored,0.0,0.0,325.2,9,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219015617,57.494670,10.503783,Engaged in fishing,0.0,0.0,15.3,256,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219871000,56.408240,10.922773,Engaged in fishing,,0.0,257.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,212360000,56.008570,12.709587,Moored,0.0,0.0,325.2,9,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219001819,55.605637,12.506267,Under way using engine,0.0,7.5,192.9,190,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,366698000,54.762170,12.628230,Under way using engine,0.0,16.4,236.6,235,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,244554000,56.134507,7.221540,Under way using engine,,9.8,175.7,172,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219027309,55.710827,12.646670,Under way using engine,0.0,0.0,72.0,165,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219012671,57.870493,9.474363,Engaged in fishing,,0.3,291.8,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219027309,55.710827,12.646670,Under way using engine,0.0,0.0,72.0,165,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219027309,55.710827,12.646670,Under way using engine,0.0,0.0,72.0,165,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,244110938,54.554070,11.359957,Under way using engine,0.0,10.4,290.5,292,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,244110938,54.554070,11.359957,Under way using engine,0.0,10.4,290.5,292,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219012671,57.870493,9.474363,Engaged in fishing,,0.3,291.8,344,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,314824000,54.586858,12.237873,Under way using engine,0.0,9.7,198.7,198,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,248292000,56.083588,11.142990,Under way using engine,-0.0,14.3,24.6,24,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219014974,56.045210,12.691598,Under way using engine,0.0,0.0,22.3,239,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265411000,54.807630,12.772737,Under way using engine,0.0,13.8,239.7,238,9087350,SEBR,SCA OBBOLA,Cargo,,24,170,Combined GPS/GLONASS,6.8,KIEL,09/02/2025 08:30:00,AIS,124,46,19,5
09/02/2025 00:00:01,Class A,219014974,56.045210,12.691598,Under way using engine,0.0,0.0,22.3,239,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,248292000,56.083588,11.142990,Under way using engine,-0.0,14.3,24.6,24,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,248292000,56.083588,11.142990,Under way using engine,-0.0,14.3,24.6,24,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,211169660,54.631805,8.383440,Under way using engine,0.0,0.0,294.0,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,258498000,57.157145,8.522157,Engaged in fishing,0.0,8.5,122.0,120,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219032671,57.332192,10.533698,Under way using engine,,0.0,338.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,265513470,55.425367,13.817200,Under way using engine,,0.0,294.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,220141000,57.717862,10.601045,Under way using engine,0.0,0.0,56.6,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,229070000,57.471225,8.321792,Under way using engine,-0.4,8.1,68.3,69,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,220141000,57.717862,10.601045,Under way using engine,0.0,0.0,56.6,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219001189,55.473455,8.424102,Engaged in fishing,0.0,0.0,0.0,149,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,219001189,55.473455,8.424102,Engaged in fishing,0.0,0.0,0.0,149,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190076,55.674653,9.502068,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,211405010,91.000000,0.000000,Unknown value,,,,,Unknown,DBAB,EISWETTE,SAR,,5,20,GPS,1.5,SAR ON DUTY,12/09/2025 20:00:00,AIS,7,13,3,2
09/02/2025 00:00:01,Class A,219000872,56.990950,10.308303,Under way using engine,,0.1,184.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,248886000,91.000000,0.000000,Unknown value,,,,,9329306,9HA2563,TRANS FJELL,Tanker,,14,88,Combined GPS/GLONASS,4.5,SEHEL,08/02/2025 18:30:00,AIS,73,15,7,7
09/02/2025 00:00:01,Class A,352003487,57.391415,8.416995,Under way using engine,0.0,13.2,232.8,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190076,55.674653,9.502068,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Class A,266139000,56.929210,12.351758,Engaged in fishing,0.0,0.0,319.5,97,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190076,55.674653,9.502068,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190076,55.674653,9.502068,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
09/02/2025 00:00:01,Base Station,2190076,55.674653,9.502068,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
